Country Name,Year,CO2,CO2_ton,Renewables,Electricity,Energy consumption,Country Code,PBI per capita,Poblacion,CO2_per_capita_ton,Energy_use_per_capita
Uzbekistán,2004,114.501038218,114501038.21800001,18.02,50.0,50.802566525,UZB,465.11988694402487,25864350.0,4.426983017860492,1.964192663840383e-06
Canadá,2004,544.155501774,544155501.7739999,58.454005,599.976,270.467475881,CAN,32034.307740842076,31940655.0,17.036454066893743,8.46781244407793e-06
Estados Unidos,2004,5794.846364889,5794846364.889,9.216198,4174.856,2308.0877073690003,USA,41712.80106755446,292805298.0,19.790783856953983,7.882670577118453e-06
Argentina,2004,147.734608623,147734608.62300003,31.692768,100.25,66.522762109,ARG,4277.721350643886,38491972.0,3.838062872512742,1.7282243193204028e-06
Brasil,2004,313.744036128,313744036.128,86.032112,387.45300000000003,210.321393013,BRA,3637.462389257333,184006481.0,1.7050705737261505,1.1430107889134622e-06
Chile,2004,57.444092916,57444092.916,46.900875,51.208,27.511751727,CHL,6194.853106984184,16014971.0,3.586899590139751,1.7178770868208253e-06
Colombia,2004,52.847925053,52847925.052999996,81.650878,49.719,25.99954821,COL,2782.623052754888,42075955.0,1.2560124910533819,6.179193843609729e-07
México,2004,398.261799827,398261799.827,14.448424,237.583,166.718803929,MEX,7484.486541930294,104514932.0,3.81057320907026,1.5951673195271274e-06
Venezuela,2004,128.199913624,128199913.624,71.104595,98.552,56.319353485,VEN,4325.69675587558,25996594.0,4.9314119235773735,2.1664127802665226e-06
China,2004,4843.133639192,4843133639.192,16.223266,2203.502,1614.695103447,CHN,1508.6680978826616,1296075000.0,3.736769584470035,1.2458346187118802e-06
India,2004,1032.040806206,1032040806.2060001,14.482501,683.991,499.133422677,IND,627.7742623067692,1129623456.0,0.9136148870885344,4.41858231630948e-07
Indonesia,2004,331.90848194700004,331908481.947,13.606518,120.163,176.215413192,IDN,1150.2613149956467,223285676.0,1.4864745822163712,7.891926448161412e-07
Japón,2004,1167.0451277050001,1167045127.7050002,10.973825,1091.479,524.4973782339999,JPN,37688.72233594064,127761000.0,9.134596063783158,4.10530113441504e-06
Malasia,2004,149.40236304200002,149402363.04200003,7.086432,82.284,61.118312365,MYS,4952.22342169251,25190652.0,5.930865268671888,2.4262298715015394e-06
Corea,2004,479.424696471,479424696.471,1.67888,368.16200000000003,212.11028407600003,KOR,15907.665834035204,48082519.0,9.970873124825262,4.411380445271597e-06
Tailandia,2004,201.522802046,201522802.046,5.823729,125.727,96.30131647900001,THA,2660.1227906127733,64995299.0,3.1005750438350934,1.4816658736964963e-06
Australia,2004,369.360978728,369360978.72800004,8.275476,228.434,111.857555145,AUS,30430.676437444316,20127400.0,18.35115209753868,5.557476631109831e-06
Nueva Zelanda,2004,32.367217375,32367217.375000004,71.868018,42.521,17.515577289,NZL,25420.234882944005,4087500.0,7.918585290519879,4.2851565233027525e-06
Argelia,2004,75.96904529300001,75969045.29300001,0.749768,33.477000000000004,31.130914387,DZA,2609.9526915243882,32692163.0,2.3237693172213785,9.522439487102765e-07
Egipto,2004,131.628356294,131628356.29400001,12.998154,101.299,53.420845283000006,EGY,1063.003663029567,74172073.0,1.7746349936046686,7.202285593797548e-07
Nigeria,2004,55.872272188000004,55872272.188,33.400618,24.275000000000002,99.471517071,NGA,1007.8743275160411,135320422.0,0.4128886930902418,7.350813395409009e-07
Sudáfrica,2004,389.724198989,389724198.989,2.001594,244.60500000000002,126.1209834,ZAF,4833.633128670927,47291610.0,8.240873994118619,2.6668786154668874e-06
Iran,2004,394.84770441800003,394847704.41800004,6.394757,166.918,155.597397837,IRN,2756.1987421936565,68951281.0,5.726473804279286,2.256628094219163e-06
Kuwait,2004,57.815395597000006,57815395.597,0.0,41.256,23.368487632,KWT,27012.190266995607,2200492.0,26.273849483206483,1.0619664889488352e-05
Arabia Saudita,2004,293.956563634,293956563.634,0.0,159.875,119.800623266,SAU,11185.133368164286,23132682.0,12.707413849980734,5.178847107568418e-06
Emiratos Árabes Unidos,2004,105.536346069,105536346.069,0.0,52.417,41.879513894999995,ARE,36333.249844526596,4068570.0,25.93942000973315,1.0293423462051777e-05
Bélgica,2005,111.899565218,111899565.21800001,3.932203,87.025,58.189372317,BEL,36967.25918396876,10478617.0,10.678848670392286,5.553153848165269e-06
República Checa,2005,123.001457591,123001457.591,4.576279,82.578,45.220317840999996,CZE,13346.176389885748,10211216.0,12.045720861354809,4.428494886505192e-06
Francia,2005,392.091855689,392091855.689,10.619864,576.062,272.409297822,FRA,34760.18776638657,63179351.0,6.206012715910931,4.311682432793587e-06
Alemania,2005,802.2205593159999,802220559.316,11.128548,622.5790000000001,336.98324917800005,DEU,34696.62091671001,82469422.0,9.72749098830837,4.086159948811088e-06
Italia,2005,462.49302216,462493022.16,18.208429,303.7,186.330784206,ITA,31959.2629518749,57969484.0,7.978215265121215,3.2142908880472355e-06
Países Bajos,2005,190.40963243299998,190409632.433,7.450886,99.921,81.104178435,NLD,41979.05584578806,16319868.0,11.667351257559192,4.969658972425512e-06
Polonia,2005,308.711776824,308711776.824,3.456186,156.936,92.296814925,POL,8021.003655337256,38165445.0,8.088777081572086,2.418334567433971e-06
Portugal,2005,63.068459144,63068459.144,18.565754,46.575,26.430081936,PRT,18784.948499214883,10503330.0,6.004615597529545,2.516352617312795e-06
Rumania,2005,91.815487264,91815487.264,34.021174,59.413000000000004,38.55371529,ROU,4617.929016432579,21319685.0,4.306606184096998,1.8083623322764854e-06
España,2005,340.814125295,340814125.295,15.946504,294.077,142.87150769200002,ESP,26510.717453342633,43653155.0,7.807319431894442,3.272879307165771e-06
Suecia,2005,50.641829649,50641829.649000004,51.315989,158.436,51.556542739,SWE,43134.71672880802,9029572.0,5.608441867344322,5.709743799484627e-06
Reino Unido,2005,541.146854997,541146854.997,4.987499,398.356,222.61358759,GBR,41803.89137504066,60401206.0,8.959206129046496,3.685581834077949e-06
Noruega,2005,36.194335756,36194335.756,99.474672,138.00900000000001,27.079607626,NOR,66775.39439717558,4623291.0,7.82869513426691,5.857214617466217e-06
Turquía,2005,217.94889939100003,217948899.39100003,24.542468,161.95600000000002,84.14557416400001,TUR,7384.251628383229,67903469.0,3.209687260469712,1.239194041235213e-06
Kazajstán,2005,161.34787070800002,161347870.708,11.578994,67.84700000000001,50.957546354,KAZ,3771.2789573384493,15147029.0,10.652113408378634,3.3641941501531424e-06
Rusia,2005,1550.816715194,1550816715.194,18.367912,953.086,651.021528194,RUS,5323.47387656258,143518523.0,10.805690323290186,4.5361498612551915e-06
Ucrania,2005,312.806145755,312806145.755,6.741555,186.055,141.038545978,UKR,1826.93220561452,47105150.0,6.640593348179552,2.994121576473061e-06
Uzbekistán,2005,108.514331767,108514331.767,17.54065,49.2,47.086190728000005,UZB,546.7768501855516,26167000.0,4.146991698207667,1.7994493341995645e-06
Canadá,2005,553.7153212999999,553715321.3,60.04267,620.572,273.01520646100005,CAN,36266.187123585274,32243753.0,17.1727937904747,8.467227945239502e-06
Estados Unidos,2005,5809.485960626,5809485960.625999,9.120923,4294.368,2319.369521621,USA,44114.74777767052,295516599.0,19.65874668389101,7.848525360231963e-06
Argentina,2005,150.20952878699998,150209528.78699997,33.687943,105.75,66.922476799,ARG,5109.851325226213,38892931.0,3.862129310516607,1.7206848411347552e-06
Brasil,2005,317.311000389,317311000.389,87.124628,403.033,215.555184395,BRA,4790.43708777366,186127103.0,1.7048081406446218,1.1581074487308815e-06
Chile,2005,58.275531016,58275531.016,53.883088,52.484,28.36498028,CHL,7598.525121088888,16182721.0,3.6010959477086706,1.7527942476422847e-06
Colombia,2005,54.347349877,54347349.877,80.169657,50.337,27.084188957,COL,3404.1901985018076,42647723.0,1.2743318061083824,6.350676437520474e-07
México,2005,414.789175423,414789175.42300004,15.197314,250.768,178.291818726,MEX,8277.671251496035,106005203.0,3.9129133635355617,1.681915733192832e-06
Venezuela,2005,138.401745736,138401745.736,73.283421,105.384,54.581837432,VEN,5504.976823929686,26432447.0,5.236054979548432,2.0649559018126474e-06
China,2005,5470.028244844,5470028244.844,16.175025,2500.466,1782.0308252260002,CHN,1753.417829258233,1303720000.0,4.1957078550946525,1.3668815583300096e-06
India,2005,1079.8578749150001,1079857874.9150002,16.619018,715.6560000000001,514.4901025280001,IND,714.8610802734332,1147609927.0,0.9409624729701386,4.483144406679571e-07
Indonesia,2005,336.475161823,336475161.823,13.605533,127.529,179.24168606499998,IDN,1263.2873205457474,226289470.0,1.4869236373349586,7.920902641426488e-07
Japón,2005,1170.5882027300001,1170588202.7300003,9.358304,1111.601,523.371180606,JPN,37217.64872791698,127773000.0,9.161467624067685,4.0961015285388935e-06
Malasia,2005,160.00509169400001,160005091.694,6.280164,82.673,66.71693605,MYS,5587.025649623394,25690611.0,6.228154390489195,2.596938471023519e-06
Corea,2005,478.808509259,478808509.259,1.429929,389.39,213.88101602400002,KOR,18639.52220538417,48184561.0,9.936969421782218,4.438787270968392e-06
Tailandia,2005,207.75179051,207751790.51000002,5.544755,132.197,99.012154486,THA,2894.0618958099667,65416189.0,3.175846738947144,1.513572649210733e-06
Australia,2005,378.463605359,378463605.35899997,8.924557,228.65,113.47737017300001,AUS,33999.242857583544,20394800.0,18.55686769956067,5.564034468246809e-06
Nueva Zelanda,2005,33.023020379,33023020.379,64.028558,42.72,17.099948638,NZL,27751.06547088586,4133900.0,7.988345237910932,4.136517244732577e-06
Argelia,2005,80.32394168,80323941.68,1.528168,36.318,32.418049469,DZA,3113.0946507605177,33149724.0,2.4230651718246587,9.779281863402544e-07
Egipto,2005,148.930906319,148930906.319,12.140951,108.69,61.56053483,EGY,1187.5196897838828,75523569.0,1.9719791886291815,8.151168654383905e-07
Nigeria,2005,58.353391276,58353391.276,33.000552,23.539,105.24248938800001,NGA,1268.3834433169327,138865016.0,0.4202166460413615,7.578761909911134e-07
Sudáfrica,2005,380.26233948000004,380262339.48,1.825071,244.922,122.255164765,ZAF,5383.6325561818285,47880601.0,7.941887351831695,2.5533339643126036e-06
Iran,2005,426.97722587199996,426977225.872,9.080342,178.088,172.67749654,IRN,3246.0510293832594,69762347.0,6.120453858468953,2.4752248736700327e-06
Kuwait,2005,66.212628172,66212628.172,0.0,43.734,26.281896207000003,KWT,35590.704073159905,2270198.0,29.166014670086046,1.1576918051641312e-05
Arabia Saudita,2005,310.523005442,310523005.442,0.0,176.124,122.547128417,SAU,13791.446293644574,23816183.0,13.03831959311028,5.145540257941417e-06
Emiratos Árabes Unidos,2005,111.99804052100001,111998040.52100001,0.0,60.698,44.524987508,ARE,39365.3359152723,4588225.0,24.409884110086146,9.704185716262825e-06
Bélgica,2006,110.864695334,110864695.334,4.930096,85.617,57.717696279,BEL,38852.37292774372,10547958.0,10.510536289014425,5.471930802056664e-06
República Checa,2006,122.904969557,122904969.557,5.010609,84.361,46.292520488,CZE,15183.636054137549,10238905.0,12.003722034436299,4.521237426072417e-06
Francia,2006,382.40591618499997,382405916.18499994,11.789816,574.869,268.004744525,FRA,36443.62344144114,63621381.0,6.010650982018135,4.212494924072773e-06
Alemania,2006,813.38099832,813380998.32,12.259418,639.492,346.20334117199997,DEU,36447.87231831953,82376451.0,9.873950485193882,4.202697943032287e-06
Italia,2006,459.20891976100006,459208919.76100004,18.166827,314.122,184.352934223,ITA,33410.747439833714,58143979.0,7.897789722320174,3.170628109627654e-06
Países Bajos,2006,185.699208807,185699208.80699998,8.146065,98.833,80.218193464,NLD,44863.35063142866,16346101.0,11.360458913535403,4.907481818691809e-06
Polonia,2006,319.70625407299997,319706254.07299995,3.257657,161.742,96.932333804,POL,9038.730846523564,38141267.0,8.382161349621656,2.5414030898344304e-06
Portugal,2006,57.779231545,57779231.545,33.007076,49.041000000000004,25.113955449000002,PRT,19821.444626863202,10522288.0,5.491128122039617,2.3867390294772395e-06
Rumania,2006,95.413590478,95413590.478,29.283698,62.697,39.973387475,ROU,5757.496428571899,21193760.0,4.501966167305849,1.88609229674206e-06
España,2006,332.55609624500005,332556096.24500006,18.707715,299.454,142.033611699,ESP,28482.609483346143,44397319.0,7.490454462914755,3.1991483922486404e-06
Suecia,2006,50.658266384,50658266.384,49.647536,143.419,50.188039609,SWE,46312.48838083643,9080505.0,5.578793952979487,5.527009743290709e-06
Reino Unido,2006,541.945536818,541945536.8180001,5.527294,397.283,218.819371288,GBR,44326.91460175311,60846820.0,8.906719148478098,3.5962334808622705e-06
Noruega,2006,37.275453478,37275453.478,99.318156,121.58200000000001,27.452537069999998,NOR,74114.69715008303,4660677.0,7.997862430286416,5.890246646570873e-06
Turquía,2006,242.649361412,242649361.412,25.253688,176.299,93.07899801500001,TUR,8035.377338215497,68756810.0,3.529095683932981,1.353742240441347e-06
Kazajstán,2006,182.014781249,182014781.249,10.840532,71.657,60.657300649,KAZ,5291.575650186518,15308084.0,11.890108602030145,3.962435837757357e-06
Rusia,2006,1611.725161997,1611725161.997,17.653651,995.794,669.924733383,RUS,6920.194397836,143049528.0,11.266903040721672,4.683166332313938e-06
Ucrania,2006,307.04486283,307044862.83,6.758161,193.381,136.717223122,UKR,2300.77147954494,46787750.0,6.562505417123071,2.9220730452308566e-06
Uzbekistán,2006,110.591124784,110591124.784,17.989002,50.92,48.102528050000004,UZB,654.283837283285,26488250.0,4.17510121597312,1.8159949430407823e-06
Canadá,2006,546.138185872,546138185.872,59.562842,611.0840000000001,277.806140932,CAN,40385.86995547698,32571174.0,16.767531494934754,8.52920256825867e-06
Estados Unidos,2006,5696.430993333,5696430993.332999,9.78948,4300.831,2297.4060654630002,USA,46298.73144409266,298379912.0,19.091201398748986,7.699600318479216e-06
Argentina,2006,160.137963631,160137963.63099998,37.249244,107.07600000000001,72.806278737,ARG,5919.012037077532,39289878.0,4.0758070979757175,1.8530543346813142e-06
Brasil,2006,321.310556744,321310556.744,86.747652,419.337,223.09217889,BRA,5886.463588377282,188167356.0,1.7075786341175991,1.1856051104315885e-06
Chile,2006,60.081856941,60081856.941,55.254881,55.32,29.522785295000002,CHL,9464.55024290607,16354504.0,3.6737192972039994,1.8051776620678928e-06
Colombia,2006,54.192507339,54192507.339,80.600763,53.765,28.466519692000002,COL,3731.168489467682,43200897.0,1.2544301415546997,6.589335330699268e-07
México,2006,428.346514302,428346514.302,15.334249,257.802,182.293609504,MEX,9068.294387012347,107560153.0,3.9823903402405905,1.694806156551302e-06
Venezuela,2006,134.109538417,134109538.41700001,73.898317,110.422,62.007392643,VEN,6833.377893801953,26850194.0,4.994732567556123,2.3093834123880074e-06
China,2006,6052.904443613001,6052904443.613001,15.592783,2865.954,1949.940524778,CHN,2099.2294346044728,1311020000.0,4.616942871667099,1.4873461310872451e-06
India,2006,1151.244696546,1151244696.546,17.540425,773.784,533.131917178,IND,806.7532837025034,1165486291.0,0.9877805560099892,4.57433022846255e-07
Indonesia,2006,354.939000479,354939000.47900003,12.258777,133.072,183.355345107,IDN,1589.801488661421,229318262.0,1.5478008484077908,7.995671321937718e-07
Japón,2006,1146.734847484,1146734847.484,10.381532,1115.057,523.379299244,JPN,35433.98896374302,127854000.0,8.969096371517512,4.0935700036291394e-06
Malasia,2006,166.986967249,166986967.249,7.172437,89.83,67.10758742300001,MYS,6209.114103948374,26201961.0,6.3730713609183685,2.56116660211043e-06
Corea,2006,488.77843268500004,488778432.68500006,1.427896,404.021,217.705259113,KOR,20888.380150532623,48438292.0,10.09074458457371,4.494486698932325e-06
Tailandia,2006,209.77146717,209771467.17,6.917156,138.742,100.963187176,THA,3369.547815028927,65812536.0,3.1874089636965213,1.5341026696798313e-06
Australia,2006,384.761945358,384761945.358,9.339432,232.83,118.171763008,AUS,36044.92281084848,20697900.0,18.58941947530909,5.709360032080549e-06
Nueva Zelanda,2006,33.125339961,33125339.961000003,64.263959,43.34,17.093961519,NZL,26671.32941771795,4184600.0,7.916011078956173,4.084969057735506e-06
Argelia,2006,83.426042756,83426042.756,0.577208,37.768,34.713881323,DZA,3478.7104363461017,33641002.0,2.47989173318916,1.031892014482803e-06
Egipto,2006,157.423114874,157423114.87399998,11.733257,115.407,65.04166462399999,EGY,1398.1906244141626,76873663.0,2.047815971433545,8.460851491361872e-07
Nigeria,2006,53.119586477999995,53119586.47799999,27.100822,23.11,105.910697629,NGA,1656.424758680559,142538308.0,0.3726688440696237,7.430332176315717e-07
Sudáfrica,2006,379.61233498400003,379612334.984,2.40979,253.798,125.521683238,ZAF,5601.970368886199,48489459.0,7.828759957581709,2.5886385582895446e-06
Iran,2006,460.27224396599996,460272243.96599996,9.544742,192.68200000000002,180.465325099,IRN,3774.357841499914,70554760.0,6.523617172902296,2.5578051020087096e-06
Kuwait,2006,67.99702911600001,67997029.11600001,0.0,47.607,25.663250588,KWT,42782.09235348529,2373672.0,28.64634587929588,1.08116246001975e-05
Arabia Saudita,2006,329.33743108299996,329337431.08299994,0.0,181.434,135.793107223,SAU,15384.740151926742,24498310.0,13.443271437213422,5.542958156011578e-06
Emiratos Árabes Unidos,2006,115.927962132,115927962.132,0.0,66.768,46.225130389,ARE,41907.40565596798,5300174.0,21.872482324542553,8.721436388503472e-06
Bélgica,2007,107.526109194,107526109.194,5.38155,88.822,56.634515054000005,BEL,44403.76689915234,10625700.0,10.11943770236314,5.3299561491478215e-06
República Checa,2007,124.79358778400001,124793587.78400001,4.358375,88.19800000000001,46.184088717,CZE,18373.64899769132,10298828.0,12.117261088737477,4.484402372483549e-06
Francia,2007,375.001165097,375001165.097,12.560024,569.768,265.428104582,FRA,41508.43398504157,64016225.0,5.857908133398994,4.14626299164001e-06
Alemania,2007,783.6336564840001,783633656.4840001,14.867042,640.578,328.02115914399997,DEU,41814.8190965222,82266372.0,9.525564789510835,3.987305519489786e-06
Italia,2007,451.341801466,451341801.466,17.006384,313.88800000000003,184.22088809200002,ITA,37698.78664839757,58438310.0,7.723389014261365,3.1523993094940633e-06
Países Bajos,2007,186.282506353,186282506.35300002,7.210574,105.165,80.2181846,NLD,51733.442131796495,16381696.0,11.371380982347617,4.896818046190089e-06
Polonia,2007,318.383722062,318383722.062,3.776012,159.348,96.4828987,POL,11255.436698299873,38120560.0,8.3520211156919,2.5309937393364633e-06
Portugal,2007,56.27866,56278660.0,35.077138,47.253,25.290201594,PRT,22780.05845055134,10542964.0,5.338030178230714,2.398775296396725e-06
Rumania,2007,93.17563663,93175636.63,25.949767,61.673,39.779337957,ROU,8360.166321324854,20882982.0,4.461797488021586,1.9048686608550446e-06
España,2007,345.721142851,345721142.851,20.159186,305.052,144.237318203,ESP,32709.401038377087,45226803.0,7.644164962334393,3.189199957445588e-06
Suecia,2007,48.138714694,48138714.694,52.060084,148.92600000000002,49.92265255,SWE,53387.94062275999,9148092.0,5.262159004741098,5.457165554303564e-06
Reino Unido,2007,530.8198039929999,530819803.9929999,5.934027,396.83,210.89871767000002,GBR,50293.44054655507,61322463.0,8.656204888459877,3.439175586766631e-06
Noruega,2007,37.812657402999996,37812657.403,99.141349,137.192,27.866628147,NOR,85170.86216621568,4709153.0,8.029609019498835,5.917545712997645e-06
Turquía,2007,267.291835733,267291835.73300004,19.031834,191.558,99.94910543,TUR,9711.873593526698,69581848.0,3.8414017939420066,1.4364249916156295e-06
Kazajstán,2007,193.38125526000002,193381255.26000002,10.66738,76.598,66.07432607300001,KAZ,6771.4147968188545,15484192.0,12.488947131371145,4.267211752024259e-06
Rusia,2007,1591.586024316,1591586024.316,17.677747,1015.333,671.8061907790001,RUS,9101.25670609495,142805088.0,11.145163289392041,4.704357528066508e-06
Ucrania,2007,308.823784361,308823784.361,5.393603,196.251,137.84727365700002,UKR,3065.61162347777,46509350.0,6.640036559552004,2.9638615387443604e-06
Uzbekistán,2007,110.70705976600001,110707059.76600002,13.074566,48.95,47.770099936,UZB,830.407694204322,26868000.0,4.120405678353432,1.777955185946107e-06
Canadá,2007,579.719212582,579719212.5819999,60.294076,628.818,277.10642343700005,CAN,44543.04103590039,32889025.0,17.626524732247304,8.425498276005447e-06
Estados Unidos,2007,5801.863072035,5801863072.035,8.913912,4349.841,2337.768426616,USA,47975.967675885586,301231207.0,19.26049804008188,7.760711281869278e-06
Argentina,2007,166.687695348,166687695.34800002,30.06357,107.755,73.74942905399999,ARG,7245.448317289446,39684295.0,4.200344124747587,1.8584034075444705e-06
Brasil,2007,336.301732034,336301732.034,88.21468,445.147,235.840903704,BRA,7348.030793555481,190130443.0,1.7687947638874433,1.2404163162024505e-06
Chile,2007,65.688463802,65688463.802,44.1556,58.509,30.622410153,CHL,10502.354520273666,16530195.0,3.973846878515347,1.8525135458474628e-06
Colombia,2007,55.093190792,55093190.792,81.533726,55.225,28.290058300000002,COL,4703.213156853745,43737516.0,1.2596323666849303,6.468144715854463e-07
México,2007,435.919606289,435919606.289,14.090443,265.272,181.06563559399999,MEX,9642.680605049109,109170502.0,3.993016412885964,1.6585582394225868e-06
Venezuela,2007,130.103711855,130103711.855,72.722258,114.214,57.896515234,VEN,8454.466743163419,27247610.0,4.774866927961756,2.1248291220404284e-06
China,2007,6514.010825694,6514010825.694,15.263347,3281.79,2098.796316826,CHN,2693.9698268348543,1317885000.0,4.942776361893489,1.592548907397838e-06
India,2007,1247.6040395500002,1247604039.5500002,17.864185,823.564,567.9549511309999,IND,1028.3347586786979,1183209472.0,1.0544236410152743,4.800121741511886e-07
Indonesia,2007,372.580513821,372580513.82100004,12.903884,142.151,182.622269247,IDN,1860.0027631068176,232374245.0,1.603364063952096,7.858972032249099e-07
Japón,2007,1185.045897354,1185045897.354,9.059542,1143.921,517.880463751,JPN,35275.228431266696,128001000.0,9.258098744181687,4.045909514386606e-06
Malasia,2007,185.559054572,185559054.572,6.656344,97.516,73.34539853700001,MYS,7243.455987447029,26720370.0,6.944479233333969,2.7449245102893413e-06
Corea,2007,517.849201516,517849201.516,1.396625,427.31600000000003,226.75161470400002,KOR,23060.7078836716,48683638.0,10.637027609070628,4.657655508489321e-06
Tailandia,2007,217.565335168,217565335.16799998,6.913892,143.37800000000001,105.24334196000001,THA,3973.0196178939395,66182067.0,3.287375946840705,1.5902093532376378e-06
Australia,2007,395.085105914,395085105.914,8.714945,243.157,122.22458052,AUS,40960.05449481985,20827600.0,18.969305436728188,5.868394847221956e-06
Nueva Zelanda,2007,31.994281265,31994281.265,65.378692,43.505,17.302327416,NZL,32510.08269993921,4223800.0,7.5747623620910085,4.096388895307543e-06
Argelia,2007,87.430070934,87430070.934,0.565806,39.943,36.837003095,DZA,3950.5136051859777,34166972.0,2.5589060375031187,1.078146553197632e-06
Egipto,2007,169.499657656,169499657.65600002,13.059323,125.129,69.499522625,EGY,1667.843720525996,78232126.0,2.1666247144555424,8.883757374176435e-07
Nigeria,2007,49.119762256,49119762.256000005,27.099835,22.978,109.850534749,NGA,1883.4613112493173,146339977.0,0.33565511805431,7.506529452919075e-07
Sudáfrica,2007,401.312705084,401312705.084,1.562933,263.479,134.65630428,ZAF,6095.652720734315,49119759.0,8.170087012926915,2.741387723013869e-06
Iran,2007,492.585520823,492585520.823,8.887865,203.98600000000002,190.951105923,IRN,4904.6662518516705,71336475.0,6.905100382700435,2.676766772159684e-06
Kuwait,2007,68.27244916800001,68272449.16800001,0.0,48.753,26.264812769000002,KWT,45782.83863598388,2504019.0,27.265148214929685,1.048906289009788e-05
Arabia Saudita,2007,346.443659092,346443659.092,0.0,190.535,140.319508535,SAU,16516.623620108567,25184597.0,13.756172437144816,5.571640020088469e-06
Emiratos Árabes Unidos,2007,125.112890343,125112890.34300001,0.0,76.106,50.256869389,ARE,41809.51638284196,6168838.0,20.28143555447558,8.146894016182627e-06
Bélgica,2008,108.772672422,108772672.422,6.787943,84.93,58.26638143,BEL,48424.575596314724,10709973.0,10.156204168021713,5.440385464090339e-06
República Checa,2008,117.927628808,117927628.808,4.881227,83.647,45.251394843,CZE,22698.853957260453,10384603.0,11.356007428305155,4.3575469224004034e-06
Francia,2008,371.09270792399997,371092707.92399997,13.68741,573.812,266.61415085699997,FRA,45334.1144358246,64374984.0,5.764548351949881,4.141580071802425e-06
Alemania,2008,792.4365317400001,792436531.7400001,15.501885,640.4060000000001,330.941573544,DEU,45699.1983232962,82110097.0,9.6509023943791,4.0304613638929204e-06
Italia,2008,440.31773467200003,440317734.67200005,19.98145,319.13100000000003,181.823039008,ITA,40640.18385816914,58826731.0,7.484994103649922,3.0908234388886915e-06
Países Bajos,2008,185.489578894,185489578.894,8.86176,107.552,79.48241165900001,NLD,57644.47997493525,16445593.0,11.278983913441126,4.833052335601398e-06
Polonia,2008,315.900926209,315900926.209,4.63797,155.305,97.92459183700001,POL,14001.44688198035,38125759.0,8.285760978791268,2.5684627507874664e-06
Portugal,2008,54.34213196,54342131.96,32.933832,45.974000000000004,24.639006434,PRT,24815.60883566217,10558177.0,5.146923750189072,2.33364210829199e-06
Rumania,2008,91.537527799,91537527.79900001,26.516411,64.956,39.640175644,ROU,10435.04398410373,20537875.0,4.457010659525389,1.9301011250677102e-06
España,2008,315.810963911,315810963.911,20.692062,313.758,139.07808889,ESP,35579.30993388041,45954106.0,6.8723122132111545,3.026456197189431e-06
Suecia,2008,46.212467171,46212467.171000004,54.352289,150.036,49.536746995,SWE,55814.016391559635,9219637.0,5.012395517415708,5.3729606702519854e-06
Reino Unido,2008,515.0534075200001,515053407.52000004,6.668741,388.919,208.21245523,GBR,46985.567971811,61806995.0,8.333254310778255,3.368752278443564e-06
Noruega,2008,37.287883832,37287883.832,99.406898,142.13400000000001,32.437536699,NOR,97007.94189186922,4768212.0,7.820097728876149,6.802872166547964e-06
Turquía,2008,267.615582749,267615582.74899998,17.34772,198.418,98.59938422799999,TUR,10854.172253082728,70418604.0,3.8003534229249984,1.4001894190915797e-06
Kazajstán,2008,228.234308695,228234308.69500002,9.287039,80.327,69.85138941299999,KAZ,8513.564645068138,15674000.0,14.561331421143295,4.456513296733444e-06
Rusia,2008,1611.929929281,1611929929.2810001,16.071547,1040.3790000000001,687.455889067,RUS,11635.2742379959,142742350.0,11.29258366056745,4.816061169421689e-06
Ucrania,2008,305.143689227,305143689.227,6.138037,192.586,134.544258192,UKR,3887.24141243583,46258200.0,6.596531841424872,2.9085493640478875e-06
Uzbekistán,2008,112.524816723,112524816.723,22.995951,49.4,49.782578015,UZB,1082.286025016987,27302800.0,4.1213654542025,1.8233506459044493e-06
Canadá,2008,558.5687703990001,558568770.399,61.470735,632.065,272.93357309000004,CAN,46594.45095352892,33247118.0,16.800516977110618,8.209240063755301e-06
Estados Unidos,2008,5589.4519868200005,5589451986.820001,9.530177,4368.261,2277.5221700829998,USA,48382.558449055185,304093966.0,18.380673777723036,7.489534238515603e-06
Argentina,2008,178.18658682900002,178186586.82900003,26.538831,121.927,77.66601820000001,ARG,9020.873098071945,40080160.0,4.445755376949593,1.9377671695921376e-06
Brasil,2008,354.148157334,354148157.334,84.266424,463.067,249.121521709,BRA,8831.023116975657,192030362.0,1.8442300146994464,1.2973027760526744e-06
Chile,2008,68.331126857,68331126.85700001,45.749029,59.704,30.330883617,CHL,10751.47967421702,16708258.0,4.0896619418373845,1.8153229149920955e-06
Colombia,2008,55.975810487000004,55975810.487,84.010869,55.938,29.618255581000003,COL,5461.780726413111,44254975.0,1.2648478614438265,6.692638642548098e-07
México,2008,438.89212611700003,438892126.11700004,17.543026,269.315,179.83260598299998,MEX,10016.571304388359,110815271.0,3.960574406004025,1.6228142959015097e-06
Venezuela,2008,159.655856939,159655856.93899998,72.793951,119.297,64.770344003,VEN,11432.74385626161,27635832.0,5.777132273021488,2.343708848823513e-06
China,2008,6707.230312594001,6707230312.594001,17.737444,3467.185,2154.669885565,CHN,3468.3044632474707,1324655000.0,5.063379002528206,1.6265894784415565e-06
India,2008,1324.9656157670001,1324965615.7670002,16.658665,849.87,600.481821674,IND,998.522269363666,1200669765.0,1.1035220960752685,5.001223810062378e-07
